Sector,Investor,Latitude,Longitude,InvestorType,Country,PensionSWF,BBBBacked,CompaniesBackedInSector
Life Sciences,Scottish Enterprise,55.945754,-3.221459,Devolved Government,United Kingdom,,FALSE,2
Life Sciences,Syncona Partners,51.525898,-0.133918,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,Thompson Taraz,52.208207,0.11994,Asset Management,United Kingdom,,FALSE,2
Life Sciences,UCL Business,51.522324,-0.136529,Commercialisation Company,United Kingdom,,FALSE,2
Life Sciences,o2h Ventures,52.110935,0.172048,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,ACF Investors,51.519926,-0.107495,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Accelerated Digital Ventures,51.517202,-0.089779,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,Advent Life Sciences LLP,51.522707,-0.140838,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Air Street Capital,51.548215,-0.198197,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Aitua Limited,52.132521,0.205697,Corporate,United Kingdom,,FALSE,1
Life Sciences,Allied Irish Bank / AIB Group,51.515551,-0.079571,Family Office,United Kingdom,,FALSE,1
Life Sciences,Ananke Ventures,51.569124,-0.195336,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Arix Bioscience,51.499982,-0.13345,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Arthurian Life Sciences,51.463751,-3.16028,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Ascension,51.490425,0.295556,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Atomico,51.518334,-0.135567,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,Avlar Bioventures,52.218764,0.038766,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,BP,51.507733,-0.134545,Corporate,United Kingdom,,FALSE,1
Life Sciences,Backed VC,51.527736,-0.077386,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Calculus Capital,51.512328,-0.154981,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Cambridge Consultants,52.232274,0.144592,Commercialisation Company,United Kingdom,,FALSE,1
Life Sciences,Cardiff Council,51.462933,-3.198738,Local and Regional Government,United Kingdom,,FALSE,1
Life Sciences,Clarendon Fund Managers,54.597775,-5.931195,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,Deepbridge Capital,53.161686,-2.900117,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Delin Capital,51.51682,-0.122398,Asset Management / Private Equity,United Kingdom,,FALSE,1
Life Sciences,Drax,53.730605,-0.994677,Corporate,United Kingdom,,FALSE,1
Life Sciences,EMV Capital PLC,51.507905,-0.131757,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,EPIC Investment Partners,51.519096,-0.107371,Asset Management,United Kingdom,,FALSE,1
Life Sciences,Edge Investments Limited,51.51624,-0.152718,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Entrepreneurs First,51.529269,-0.088062,Accelerator,United Kingdom,,FALSE,1
Life Sciences,Envestors,51.505696,-0.105073,Angel Network,United Kingdom,,FALSE,1
Life Sciences,Equity Gap,55.950643,-3.208593,Angel Network,United Kingdom,,FALSE,1
Life Sciences,Finance Yorkshire,53.381381,-1.48853,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Firstminute Capital,51.512087,-0.114406,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Frontier Development Capital,52.482336,-1.900985,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,Fushia,50.862915,-0.962313,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,GP Bullhound,51.505461,-0.138716,Merchant Bank,United Kingdom,,FALSE,1
Life Sciences,Growthdeck,51.515738,-0.090474,Crowd funding,United Kingdom,,FALSE,1
Life Sciences,Guinness Ventures,51.495577,-0.126758,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Innovate UK (IUK),51.566729,-1.784744,Central Government,United Kingdom,,FALSE,1
Life Sciences,International Biotechnology Trust,51.515648,-0.094903,Asset Management,United Kingdom,,FALSE,1
Life Sciences,Isomer Capital,51.525617,-0.083602,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,K Nominees,51.511381,-0.09021,Private Investment Vehicle,United Kingdom,,FALSE,1
Life Sciences,Kin Group,51.511741,-0.146242,Private Investment Vehicle,United Kingdom,,FALSE,1
Life Sciences,Lloyds Banking Group,53.809305,-1.680548,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Longbow,51.415827,-0.186682,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Longwall Venture Partners,51.817775,-1.306658,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,NVM Private Equity,54.971016,-1.612535,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,NatWest Group,53.480414,-2.253286,Bank,United Kingdom,,TRUE,1
Life Sciences,Neptune,51.419332,-0.198222,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,New Wave Ventures,51.519926,-0.107495,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Northern Gritstone,53.477441,-2.243173,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,Northstar Ventures,54.971327,-1.597505,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Oberon Investments,51.514523,-0.094834,Asset Management,United Kingdom,,FALSE,1
Life Sciences,Outsized Ventures,51.525617,-0.083602,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Oxford Capital Partners,51.752564,-1.265674,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Oxford Endowment Fund,51.752802,-1.291298,Asset Management,United Kingdom,,FALSE,1
Life Sciences,Partners Investment Company,51.513371,-0.092548,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Partnerships UK,52.922548,-1.478746,Government,United Kingdom,,FALSE,1
Life Sciences,Penta Capital,55.86225,-4.260938,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Perscitus Advisers,51.497689,-0.165369,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Phoenix Court Group,51.531187,-0.12952,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Praetura Group,53.47988,-2.250781,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Railpen,51.512305,-0.07524,Asset Management,United Kingdom,,FALSE,1
Life Sciences,Renaissance Capital Partners,51.240553,-0.614204,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Rivers Capital Partners,54.966381,-1.62156,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Schroders,51.248506,-0.158924,Asset Management,United Kingdom,,FALSE,1
Life Sciences,Scottish EDGE,56.416609,-3.482055,Charity/Not-for-profit company,United Kingdom,,FALSE,1
Life Sciences,Scottish Equity Partners,55.862643,-4.257174,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,Seedcamp,51.516858,-0.142287,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,Shearwater Healthcare Solutions,51.274656,1.088672,Corporate,United Kingdom,,FALSE,1
Life Sciences,Sixth Element Capital,51.819628,-0.828111,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Smedvig Capital,51.506545,-0.140141,Family Office,United Kingdom,,FALSE,1
Life Sciences,Social Investment Scotland (SIS),55.957314,-3.18878,Charity/Not-for-profit company,United Kingdom,,FALSE,1
Life Sciences,Sussex Place Ventures,51.526583,-0.161353,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Life Sciences,SyndicateRoom,52.234909,0.153433,Crowd funding,United Kingdom,,TRUE,1
Life Sciences,Tern PLC,51.516416,-0.077488,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,The Bill & Melinda Gates Foundation,51.516081,-0.112209,Charity/Not-for-profit company,United Kingdom,,FALSE,1
Life Sciences,Toscafund Asset Management,51.506992,-0.142804,Specialist Lender,United Kingdom,,FALSE,1
Life Sciences,Unilever,53.830245,-1.456816,Corporate,United Kingdom,,FALSE,1
Life Sciences,University of Edinburgh,55.943737,-3.184186,University,United Kingdom,,FALSE,1
Life Sciences,University of Newcastle,54.980327,-1.615727,University,United Kingdom,,FALSE,1
Life Sciences,West Midlands Enterprise,52.684925,-1.801533,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Life Sciences,Wharton Asset Management,51.518829,-0.173326,Family Office,United Kingdom,,FALSE,1
Life Sciences,Zinal Growth,51.507514,-0.136571,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Professional and Business Service,British Business Bank,53.382174,-1.472389,Central Government,United Kingdom,,FALSE,77
Professional and Business Service,BGF (formerly Business Growth Fund),51.508771,-0.122916,Private Equity and Venture Capital,United Kingdom,,FALSE,44
Professional and Business Service,HSBC,51.507627,-0.09714,Bank,United Kingdom,,TRUE,36
Professional and Business Service,IP Group,51.517285,-0.096031,Commercialisation Company,United Kingdom,,FALSE,32
Professional and Business Service,NatWest Group,53.480414,-2.253286,Bank,United Kingdom,,TRUE,24
Professional and Business Service,Lloyds Banking Group,53.809305,-1.680548,Private Equity and Venture Capital,United Kingdom,,FALSE,20
Professional and Business Service,Maven Capital Partners UK LLP,55.862675,-4.256424,Private Equity and Venture Capital,United Kingdom,,FALSE,18
Professional and Business Service,Mercia Asset Management,52.358937,-1.779514,Asset Management / Private Equity,United Kingdom,,TRUE,18
Professional and Business Service,Octopus Group,51.512038,-0.097431,Asset Management / Private Equity,United Kingdom,,FALSE,18
Professional and Business Service,Barclays,51.504924,-0.014381,Bank,United Kingdom,,TRUE,16
Professional and Business Service,Virgin Money UK,55.863326,-4.26009,Bank,United Kingdom,,FALSE,16
Professional and Business Service,Crowdcube,51.523617,-0.083412,Crowd funding,United Kingdom,,FALSE,14
Professional and Business Service,Phoenix Court Group,51.531187,-0.12952,Private Equity and Venture Capital,United Kingdom,,FALSE,14
Professional and Business Service,Scottish Enterprise,55.945754,-3.221459,Devolved Government,United Kingdom,,FALSE,14
Professional and Business Service,Albion Capital Group,51.520723,-0.103974,Private Equity and Venture Capital,United Kingdom,,FALSE,12
Professional and Business Service,Future Planet Capital,53.47944,-2.250206,Private Equity and Venture Capital,United Kingdom,,FALSE,12
Professional and Business Service,Oxford Science Enterprises,51.755299,-1.257415,Commercialisation Company,United Kingdom,,FALSE,12
Professional and Business Service,Highland Europe,51.511746,-0.138085,Private Equity and Venture Capital,United Kingdom,,FALSE,10
Professional and Business Service,Seedcamp,51.516858,-0.142287,Private Equity and Venture Capital,United Kingdom,,TRUE,10
Professional and Business Service,Cambridge Angels,52.234909,0.153433,Angel Network,United Kingdom,,FALSE,9
Professional and Business Service,Gresham House,53.798,-1.551588,Asset Management,United Kingdom,,FALSE,9
Professional and Business Service,Index Ventures,51.511035,-0.137451,Private Equity and Venture Capital,United Kingdom,,FALSE,9
Professional and Business Service,Amadeus Capital Partners,52.209941,0.117535,Private Equity and Venture Capital,United Kingdom,,FALSE,8
Professional and Business Service,Development Bank of Wales,51.483907,-3.191222,Devolved Government,United Kingdom,,FALSE,8
Professional and Business Service,Legal & General,51.476116,-3.177297,Corporate,United Kingdom,UK pension funds,FALSE,8
Professional and Business Service,OakNorth,51.514297,-0.140143,Bank,United Kingdom,,FALSE,8
Professional and Business Service,University of Oxford,51.751927,-1.215879,University,United Kingdom,,FALSE,8
Professional and Business Service,Downing,51.503541,-0.12767,Private Equity and Venture Capital,United Kingdom,,FALSE,7
Professional and Business Service,Nesta,51.511348,-0.107548,Charity/Not-for-profit company,United Kingdom,,FALSE,7
Professional and Business Service,Notion Capital Partners LLP,51.524129,-0.106586,Private Equity and Venture Capital,United Kingdom,,FALSE,7
Professional and Business Service,YFM Equity Partners,53.79721,-1.554253,Private Equity and Venture Capital,United Kingdom,,FALSE,7
Professional and Business Service,Cambridge Innovation Capital,52.248533,0.081223,Private Equity and Venture Capital,United Kingdom,,TRUE,6
Professional and Business Service,Growth Lending Group,51.542808,-0.009977,Specialist Lender,United Kingdom,,FALSE,6
Professional and Business Service,Guinness Ventures,51.495577,-0.126758,Private Equity and Venture Capital,United Kingdom,,FALSE,6
Professional and Business Service,IQ Capital Partners,52.213917,0.113932,Private Equity and Venture Capital,United Kingdom,,FALSE,6
Professional and Business Service,MMC Ventures,51.49454,-0.156088,Private Equity and Venture Capital,United Kingdom,,TRUE,6
Professional and Business Service,Molten Ventures,51.510289,-0.125044,Private Equity and Venture Capital,United Kingdom,,FALSE,6
Professional and Business Service,Passion Capital,51.521893,-0.109014,Private Equity and Venture Capital,United Kingdom,,TRUE,6
Professional and Business Service,Thompson Taraz,52.208207,0.11994,Asset Management,United Kingdom,,FALSE,6
Professional and Business Service,24Haymarket,51.509213,-0.13202,Angel Network,United Kingdom,,TRUE,5
Professional and Business Service,Midven,52.45994,-2.100544,Private Equity and Venture Capital,United Kingdom,,FALSE,5
Professional and Business Service,Praetura Group,53.47988,-2.250781,Private Equity and Venture Capital,United Kingdom,,FALSE,5
Professional and Business Service,Samos Investments,51.517518,-0.122196,Private Equity and Venture Capital,United Kingdom,,FALSE,5
Professional and Business Service,Scottish EDGE,56.416609,-3.482055,Charity/Not-for-profit company,United Kingdom,,FALSE,5
Professional and Business Service,Smedvig Capital,51.506545,-0.140141,Family Office,United Kingdom,,FALSE,5
Professional and Business Service,ThinCats,52.758356,-1.477058,Specialist Lender,United Kingdom,,TRUE,5
Professional and Business Service,BP,51.507733,-0.134545,Corporate,United Kingdom,,FALSE,4
Professional and Business Service,Calculus Capital,51.512328,-0.154981,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Professional and Business Service,Channel 4,53.796354,-1.548888,State-owned enterprise (SOE) / Corporate strategic investor,United Kingdom,,FALSE,4
Professional and Business Service,Creative UK,53.473677,-2.301759,Accelerator,United Kingdom,,FALSE,4
Professional and Business Service,Dawn Capital,51.514539,-0.130476,Private Equity and Venture Capital,United Kingdom,,TRUE,4
Professional and Business Service,Edge Investments Limited,51.51624,-0.152718,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Professional and Business Service,Entrepreneurs First,51.529269,-0.088062,Accelerator,United Kingdom,,FALSE,4
Professional and Business Service,Felix Capital,51.512314,-0.138134,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Professional and Business Service,Fidelity International,51.512687,-0.096929,Asset Management,United Kingdom,,FALSE,4
Professional and Business Service,Growth Capital Partners,51.506892,-0.138787,Private Equity and Venture Capital,United Kingdom,,TRUE,4
Professional and Business Service,Key Capital Partners,53.79721,-1.554253,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Professional and Business Service,Kindred Capital VC,51.516744,-0.151602,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Professional and Business Service,Lansdowne Partners,51.506992,-0.142804,Asset Management,United Kingdom,,FALSE,4
Professional and Business Service,Mobeus,51.506229,-0.146279,Private Equity and Venture Capital,United Kingdom,,TRUE,4
