Sector,Investor,Country,ISO2,InvestorType,PensionSWF,BBBBacked,CompaniesBackedInSector
Professional and Business Service,Spring Partners,Japan,jp,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Stone Point Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Structural Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Sucden Ventures,France,fr,Corporate,,FALSE,1
Professional and Business Service,Suffolk Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Sumitomo Corporation,Japan,jp,Corporate,,FALSE,1
Professional and Business Service,Summit Action Fund,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Sunley House Capital Management,United States,us,Asset Management,,FALSE,1
Professional and Business Service,Sunstone Capital,Denmark,dk,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Surplus,Germany,de,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Swiss Post,Switzerland,ch,State-owned enterprise (SOE) / Corporate strategic investor,,FALSE,1
Professional and Business Service,Symphony Technology Group,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,System.One,Germany,de,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Söderberg & Partners,,,,,,1
Professional and Business Service,TA Associates,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,TED Global,United States,us,Charity/Not-for-profit company,,FALSE,1
Professional and Business Service,TIRTA,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,TOMS Capital,United States,us,Asset Management,,FALSE,1
Professional and Business Service,TRINE,Sweden,se,Crowd funding,,FALSE,1
Professional and Business Service,TTV Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Tapestry,United States,us,Corporate,,FALSE,1
Professional and Business Service,TechNexus,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Technology Crossover Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Technology Venture Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Tekfen Ventures,United States,us,Corporate,,FALSE,1
Professional and Business Service,Tekla Capital Management,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Tetragon,United States,us,Asset Management,,FALSE,1
Professional and Business Service,The Autism Impact Fund,United States,us,Private Investment Vehicle,,FALSE,1
Professional and Business Service,The Column Group,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,The Dow Chemical Company,United States,us,Corporate,,FALSE,1
Professional and Business Service,The Gores Group,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,The New York Times Company,United States,us,Corporate,,FALSE,1
Professional and Business Service,The Rise Fund,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,TheFamily,France,fr,Accelerator,,FALSE,1
Professional and Business Service,Third Stream Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Thomson Reuters,Canada,ca,Corporate,,FALSE,1
Professional and Business Service,Thrive Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Tikehau Capital,France,fr,Asset Management,,FALSE,1
Professional and Business Service,Torch Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Toshiba,Japan,jp,Commercialisation Company,,FALSE,1
Professional and Business Service,TransUnion,United States,us,Corporate,,FALSE,1
Professional and Business Service,Transition Level Investments,Australia,au,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Tribe Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Tribeca Early Stage Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Trillium International,United Arab Emirates,ae,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Trimble Ventures,United States,us,Corporate,,FALSE,1
Professional and Business Service,True Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Tudor Group,United States,us,Asset Management,,FALSE,1
Professional and Business Service,Turn Sports Investments,Singapore,sg,Family Office,,FALSE,1
Professional and Business Service,Turner International,United States,us,Corporate,,FALSE,1
Professional and Business Service,U-Start Club,Italy,it,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,UBS,Switzerland,ch,Bank,,FALSE,1
Professional and Business Service,UPMC Enterprises,United States,us,Corporate,,FALSE,1
Professional and Business Service,UTokyo Innovation Platform Co.,Japan,jp,University,,FALSE,1
Professional and Business Service,United Ventures,Italy,it,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,University of Chicago Medicine,United States,us,University,,FALSE,1
Professional and Business Service,University of Tokyo Edge Capital,Japan,jp,University,,FALSE,1
Professional and Business Service,VNV Global (Vostok New Ventures),Bermuda,bm,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,VU Venture Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Valcor Ventures LLC,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Vanderbilt University,United States,us,University,,FALSE,1
Professional and Business Service,Various,,,Business Angel(s),,FALSE,1
Professional and Business Service,Venture Science,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Vertex Pharmaceuticals,United States,us,Corporate,,FALSE,1
Professional and Business Service,Vesta Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,VilCap,United States,us,Accelerator,,FALSE,1
Professional and Business Service,Vipshop,China,cn,Corporate,,FALSE,1
Professional and Business Service,Vita Spring,Hong Kong,hk,Private Investment Vehicle,,FALSE,1
Professional and Business Service,Volition Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,WACKER Chemie AG,Germany,de,Corporate,,FALSE,1
