CompanyNumber,CompanyName,BestEstimateEmployees,BestEstimateTurnover,WomenLed,IUK_GBP,Investment_GBP,RegisteredPostcode,Homepage_domain,financials_source
07479642,Bluebird Care Ipswich,52.0,,0,0.0,,,,BH
07483703,Jackman's Lodge Ltd,37.0,1268127.0,0,0.0,,,,BH
07484415,Revolution Bike Park,5.0,,0,0.0,,,,BH
07484964,Roseland,32.0,27063350.0,0,0.0,,,,BH
07486001,Aquapak,64.0,731599.0,0,49250.0,39392281.22,,,BH
07486597,M&BG,65.0,,0,0.0,,,,BH
07488581,Home Instead Leek and Moorlands,50.0,,0,0.0,,,,BH
07489192,Ripstone,36.0,,0,0.0,1474999.98,,,BH
07489934,Rampion,54.0,,0,0.0,,,,BH
07490275,Torstone Technology,62.0,12186818.0,0,0.0,82293.25,,,BH
07490989,Redkite Solicitors,248.0,11525848.0,0,0.0,,,,BH
07491459,JDM Quality FOODS Limited,43.0,,0,0.0,,,,BH
07492681,Ascot Pharma,68.0,8874239.0,0,0.0,1845268.0,,,BH
07492995,Peas and Carrots,20.0,,0,0.0,,,,BH
07493643,Dalmore Capital,23.0,0.0,0,0.0,,,,BH
07494621,Can - Solutions Limited,34.0,,0,0.0,,,,BH
07495979,Everything Childcare Agency,81.0,,0,0.0,,,,BH
07496579,Laser Mechanical & Electrical,72.0,21072265.0,0,0.0,,,,BH
07496857,Carlin Nurseries Limited,31.0,,0,0.0,,,,BH
07497261,Intelligent Servers,57.0,13183954.0,0,0.0,600000.0,,,BH
07498456,Pentagon Paint & Body,,,0,0.0,,,,BH
07498844,GO2 People Group,24.0,,0,0.0,,,,BH
07499668,Butterflies,10.0,,1,0.0,,,,BH
07502160,Namron Care Provider,51.0,,0,0.0,,,,BH
07502260,DMC Healthcare,2.0,17542000.0,0,0.0,,,,BH
07502525,Laceby Manor,2.0,,1,0.0,,,,BH
07502699,Onegym,84.0,7321163.0,0,0.0,1018000.0,,,BH
07502705,Home Instead Senior Care Hemel Hempstead,67.0,,0,0.0,,,,BH
07504388,Honey & Co,115.0,,0,0.0,,,,BH
07505438,Maven Securities,236.0,100696192.0,0,0.0,1546998.25,,,BH
07505610,Virtual Pa Solutions Limited,42.0,,0,0.0,,,,BH
07506522,Flexicare at Home,39.0,,0,0.0,,,,BH
07507021,Missoma,104.0,26105587.0,1,0.0,,,,BH
07507425,Healthcare Distribution Direct,41.0,,0,0.0,,,,BH
07510381,cloudThing,231.0,30669747.0,0,0.0,,,,BH
07511105,Inspire Care Outreach,85.0,2368847.0,0,0.0,,,,BH
07512966,Wilson Retail,191.0,,0,0.0,,,,BH
07513007,Hardman Office & Commercial Cleaning,82.0,,0,0.0,,,,BH
07513225,Security Nation,115.0,,0,0.0,,,,BH
07513661,BCE Northern,35.0,,0,0.0,,,,BH
07513682,GlucoRx,106.0,43568942.0,0,0.0,,,,BH
07517352,HYPERVSN,105.0,6955490.0,0,0.0,14716512.99,,,BH
07517369,Accomplish Group Specialist Care Limited,46.0,2096000.0,0,0.0,,,,BH
07519899,La Gelatiera,26.0,,0,0.0,110773.02,,,BH
07520092,The Duncombe Arms,45.0,,0,0.0,,,,BH
07520374,Rinkit,109.0,33222872.0,0,0.0,,,,BH
07520906,CareXY,190.0,,0,0.0,,,,BH
07522439,Avantis York Limited,32.0,,0,0.0,,,,BH
07522721,JEFF WAY Construction Limited,103.0,15184321.0,0,0.0,,,,BH
07524607,Southwest Fixings Limited,46.0,,0,0.0,,,,BH
07526421,Ezi-Dock Systems,64.0,12086723.0,0,0.0,,,,BH
07527398,ETM,149.0,44809888.0,0,0.0,7000000.0,,,BH
07528116,Vestra Homecare,291.0,,1,0.0,,,,BH
07529895,Lantum,79.0,6079793.0,1,263645.0,30983519.41,,,BH
07531688,Claims Consortium Group,286.0,44175835.0,0,0.0,,,,BH
07531759,Commercial,289.0,97668805.0,0,462494.0,,,,BH
07533067,Holtwhites Bakery & Deli,60.0,,1,0.0,,,,BH
07533129,Parsons Accountants,34.0,,0,0.0,,,,BH
07533275,Crowns Recruitment,36.0,,0,0.0,,,,BH
07533771,Winzor Pharmaceuticals,25.0,1878884.0,1,0.0,,,,BH
07534263,Rayden Solicitors,112.0,11415198.0,1,0.0,,,,BH
07535449,Gladstones,44.0,,0,0.0,,,,BH
07538965,Triple D Nursing and Home Care,90.0,,0,0.0,,,,BH
07540255,Badoo,162.0,58296000.0,0,0.0,15400199.99,,,BH
07542460,Randles Cleaning,48.0,,0,0.0,,,,BH
07542463,FSEW,90.0,23817366.0,0,0.0,,,,BH
07543303,Highlight Horticulture,33.0,35716550.0,0,0.0,,,,BH
07543962,Autifony Therapeutics,31.0,19315793.0,0,5259616.0,23400000.0,,,BH
07545218,Hackle Security Services Limited,151.0,,0,0.0,,,,BH
07545714,Access All Care & Training Solutions,48.0,,0,0.0,,,,BH
07545772,Dixons Milk Ices,33.0,,0,0.0,,,,BH
07545865,Piglet's Pantry,73.0,,1,0.0,,,,BH
07545984,Blackadder Corporation,126.0,6211194.0,1,0.0,,,,BH
07546135,durhamlane,80.0,,0,0.0,,,,BH
07548125,Stud-Deck,19.0,,0,0.0,,,,BH
07549964,Mel Environmental Solutions,3.0,,0,0.0,,,,BH
07550270,D2 Global Ltd,79.0,,0,0.0,,,,BH
07552253,UNiDAYS,280.0,50642000.0,0,0.0,,,,BH
07553549,Complete Fixing Solutions Limited,33.0,,0,0.0,,,,BH
07554044,Maryculter Foods,77.0,3111619.0,0,0.0,,,,BH
07554065,Crealy Theme Park & Resort,269.0,10147906.0,1,0.0,1000000.0,,,BH
07554950,Foster Property Maintenance,141.0,29051513.0,0,0.0,,,,BH
07555270,MEATliquor,226.0,15247000.0,0,0.0,563339.36,,,BH
07555281,Manchester Super Stores Longsight,20.0,,0,0.0,,,,BH
07555858,First Light Fusion,100.0,55675.0,0,5000.0,86235809.54,,,BH
07555993,Standard Fuel Oils,46.0,240826174.0,0,0.0,,,,BH
07556591,Decoded,79.0,,1,0.0,1999999.16,,,BH
07559791,Tripak,63.0,13327000.0,0,0.0,,,,BH
07560026,Trevisker's Kitchen + Dining,44.0,,0,0.0,,,,BH
07560247,Livingstone Leisure,4.0,5224311.0,0,0.0,,,,BH
07561411,Quotes To Compare,6.0,1468399.0,0,0.0,16899.8,,,BH
07562747,The Treehouse Club,117.0,,1,0.0,,,,BH
07562810,AVAMAE,38.0,,1,0.0,,,,BH
07563020,CCR Property Services,55.0,,0,0.0,,,,BH
07563023,Radical Sportscars Limited,100.0,20018609.0,0,0.0,,,,BH
07563534,MRV Support Services Limited,101.0,,0,0.0,,,,BH
07565878,All Services 4 U,44.0,,0,0.0,,,,BH
07566006,Nexus Point Ltd,46.0,,0,0.0,,,,BH
07566611,LTC Scaffolding,90.0,24064578.0,0,0.0,,,,BH
07566669,Richard Winterton Auctioneers,49.0,,0,0.0,,,,BH
07569369,Winscombe Care Home Limited,60.0,,0,0.0,,,,BH
07571422,McBraida,239.0,35571000.0,0,0.0,,,,BH
07571877,The Positive Co,49.0,,0,0.0,,,,BH
07572240,Habicus Group Limited,213.0,17916869.0,0,0.0,,,,BH
07573888,Digivante,11.0,,1,0.0,,,,BH
07574432,Dynamic Ground Solutions,30.0,28841054.0,0,0.0,,,,BH
07575561,Burton Kia,36.0,33606640.0,0,0.0,,,,BH
07576276,5 Star Windows & Conservatories,40.0,,0,0.0,,,,BH
07576999,Coomber Care Company,90.0,,1,0.0,,,,BH
07578010,The Ludlow Catering Company,19.0,,1,0.0,,,,BH
07579042,Unineed,48.0,,0,0.0,,,,BH
07580878,Fairytale Farm,45.0,,1,0.0,,,,BH
07581191,Holiday Extras,871.0,436773000.0,0,0.0,,,,BH
07582051,Tiny Rebel,144.0,14991775.0,0,0.0,360000.0,,,BH
07582242,Enchanted Nursery Limited,25.0,,0,0.0,,,,BH
07583670,Falcon Recruitment & Training,150.0,,0,0.0,,,,BH
07584071,Balfe's Bikes,171.0,34542789.0,0,0.0,,,,BH
07584328,Ivy Palmer,43.0,,0,0.0,,,,BH
07584473,Joie,73.0,92907658.0,0,0.0,,,,BH
07584738,Queensmith,85.0,13966349.0,0,0.0,,,,BH
07585223,Matrix APA,132.0,59200780.0,0,0.0,,,,BH
07586054,Futura Design,54.0,20914006.0,0,0.0,,,,BH
07586117,Miroma Group,737.0,289084779.0,0,0.0,8520133.16,,,BH
07586565,Archer Street Soho,78.0,,1,0.0,,,,BH
07587278,Iceni Care,47.0,,0,0.0,,,,BH
07587318,SAP Care,84.0,,1,0.0,,,,BH
07587563,Fordhall Organic Farm,77.0,,0,0.0,,,,BH
07587744,Buttercup Montessori,72.0,,1,0.0,,,,BH
07587775,Support at Home,127.0,,1,0.0,,,,BH
07590634,Chestnut House Healthcare Limited,109.0,,0,0.0,,,,BH
07591550,Jane Lewis,162.0,7520309.0,1,0.0,,,,BH
07592365,Taylor & Hart,42.0,8719450.0,0,0.0,13716090.58,,,BH
07595370,FX Digital,46.0,,0,0.0,,,,BH
07595775,Instant Impact,68.0,,0,0.0,116668.0,,,BH
07597364,Tamar Fresh,102.0,,0,0.0,,,,BH
07598311,Fortis Recruitment Solutions,44.0,,0,0.0,,,,BH
07598573,Evergreen Surgery Limited,130.0,2871367.0,0,0.0,,,,BH
07598800,Virtuoso,40.0,,0,0.0,,,,BH
07598885,Honor Care,45.0,,0,0.0,,,,BH
07598949,PayStream,32838.0,3614434000.0,0,0.0,,,,BH
07600962,Itec,212.0,22920522.0,1,0.0,,,,BH
07601096,Pinpoint Recruitment,870.0,40530641.0,0,0.0,,,,BH
07601237,StudioXAG,46.0,,1,0.0,,,,BH
07602167,Sheldon Bosley Knight,210.0,19579620.0,0,0.0,,,,BH
07602754,Greenbrook,32.0,,0,0.0,,,,BH
07602894,Bruce's,250.0,11241143.0,0,0.0,10349842.7,,,BH
07603944,Billy Bob’s Parlour,212.0,6508149.0,1,0.0,,,,BH
07605651,Convertr,44.0,2896899.0,1,0.0,11290206.58,,,BH
07605909,Bluebird Care Newcastle and South Tyneside,142.0,,0,0.0,,,,BH
07606018,Three Sisters Care,169.0,,1,0.0,,,,BH
07606553,EPD Insulation Group,153.0,72713756.0,0,0.0,,,,BH
07607956,Equip Outdoor Technologies,260.0,106438000.0,0,0.0,39970270.0,,,BH
07611221,Antidote,39.0,7762000.0,0,0.0,40863209.02,,,BH
07611603,MY Care MY Home Limited,139.0,1449412.0,0,0.0,,,,BH
07611903,Education & Learning Academy Limited,41.0,,0,0.0,,,,BH
07611972,Equal Education Partners,178.0,,1,0.0,,,,BH
07612610,Calibre Building Services,153.0,26975381.0,0,0.0,,,,BH
07612871,José Pizarro,38.0,,0,0.0,,,,BH
07613036,Snelling Business Systems,79.0,14582817.0,0,0.0,,,,BH
07617005,Professional Carers,252.0,,1,0.0,,,,BH
07617226,JAMM Southlondon Limited,40.0,,0,0.0,,,,BH
07617346,OXGENE,57.0,2577327.0,0,2124316.0,20174989.56,,,BH
07617573,Over Farm,47.0,,1,0.0,,,,BH
07621889,Degould,46.0,,0,2918651.0,16798343.77,,,BH
07622470,FOX Communications (UK) Limited,60.0,,0,0.0,,,,BH
07622707,Purplebricks,978.0,31132139.0,0,0.0,97934270.7,,,BH
07623256,Globe Locums,104.0,75658056.0,0,0.0,,,,BH
07623305,Josoemag Services Ltd,30.0,,0,0.0,,,,BH
07625056,Right at Home Sutton & Mid-Surrey,65.0,,0,0.0,,,,BH
07625370,Cambridge Intelligence,83.0,14080392.0,0,5000.0,348053.0,,,BH
07629908,Lake VIEW Nursery Ltd,37.0,,1,0.0,,,,BH
07630907,WHM Work Connections,64.0,1734995.0,1,0.0,,,,BH
07631729,Serna FM,128.0,,1,0.0,,,,BH
07632025,BladeRoom Data Centres,128.0,147672000.0,0,0.0,,,,BH
07632560,StoryStream,41.0,,0,282400.0,4224994.53,,,BH
07632944,HG Walter,206.0,55618011.0,0,0.0,,,,BH
07633991,Best Care 4 U,49.0,,0,0.0,,,,BH
07634094,Careful Care,59.0,,0,0.0,,,,BH
07634336,Crested Schoolwear,62.0,,0,0.0,,,,BH
07635255,ECL Civil Engineering,82.0,104890000.0,0,0.0,,,,BH
07636214,GMR Couriers Limited,11.0,944325.0,0,0.0,,,,BH
07636472,Andrew Wood Photography,51.0,,0,0.0,,,,BH
07637078,Raigins Ltd,306.0,28262.0,0,0.0,,,,BH
07639315,Nuvoli,53.0,,0,0.0,,,,BH
07641169,Selected Interventions,85.0,,0,0.0,,,,BH
07641743,Interact Contact Centres,789.0,27859082.0,0,0.0,,,,BH
07642067,Gemini Exclusive Care,145.0,,1,0.0,,,,BH
07642143,Etag,48.0,13892326.0,0,0.0,,,,BH
07642271,Pioneer Group,69.0,12434646.0,0,0.0,,,,BH
07642766,Paramount Options,71.0,,0,0.0,,,,BH
07642998,JMHC Logistics,9.0,,1,0.0,,,,BH
07643110,Central Medical Services,66.0,,0,0.0,,,,BH
07643661,JPD Cleaning Services,44.0,,0,0.0,,,,BH
07645454,2 Fat Ladies Leisure,40.0,,1,0.0,,,,BH
07645513,Slipstream Design,21.0,1913139.0,0,20946.0,,,,BH
07646209,CY Partners,93.0,,0,0.0,,,,BH
07646968,TPR Care Services,20.0,,0,0.0,,,,BH
07648078,Kwalee,348.0,28803000.0,0,0.0,500049.9,,,BH
07648914,TFS Group,355.0,,0,0.0,,,,BH
07650088,Chichila Limited,36.0,,1,0.0,,,,BH
07650517,Halston Homes,93.0,6446679.0,0,0.0,,,,BH
07651678,Precious Hope Health & Home Care,125.0,3102048.0,0,0.0,,,,BH
07652175,Hala Restaurant,73.0,,0,0.0,,,,BH
07652459,Synthace,64.0,2877780.0,0,501510.0,60077672.05,,,BH
07652676,Tom Faulkner,35.0,,0,0.0,,,,BH
07653515,Cordell Health,87.0,,1,0.0,300000.0,,,BH
07653579,Indigo Footwear,25.0,10036000.0,1,0.0,,,,BH
07654617,Social Pantry,116.0,,1,0.0,1100000.0,,,BH
07655131,Cura Care,91.0,1648032.0,1,0.0,,,,BH
07656832,Gentle Hands Care Homes,53.0,,1,0.0,,,,BH
07658001,Thomas Plant Hire,355.0,107749093.0,0,0.0,100000000.0,,,BH
07660267,SRW Security Limited,35.0,,1,0.0,,,,BH
07663252,Premier Fire Security,33.0,,0,0.0,,,,BH
07664097,Supporting Care,220.0,,0,0.0,,,,BH
07665222,Mayflower Healthcare Alliance Ltd.,39.0,661756.0,0,0.0,,,,BH
07665333,Spring Gymnastics Ltd.,38.0,,0,0.0,,,,BH
07669210,Moneyboat,66.0,28180160.0,0,0.0,,,,BH
07670399,NUPAS,,,0,0.0,,,,BH
07670473,VIRTUS,234.0,486246000.0,0,0.0,966065180.6,,,BH
07672718,Keystone Legal,40.0,19739774.0,0,0.0,,,,BH
07673145,G D Contracts,33.0,,0,0.0,,,,BH
07673699,AXParis,43.0,14670362.0,0,0.0,,,,BH
07673796,Courtfield Healthcare Limited,48.0,2401245.0,0,0.0,,,,BH
07676926,Warr & Co,46.0,,0,0.0,,,,BH
07676953,Nurtured In Norfolk Limited,79.0,4588810.0,0,0.0,,,,BH
07677028,3B Training,76.0,,0,0.0,,,,BH
07678531,Formed,45.0,16703450.0,0,0.0,,,,BH
07681646,Glenholme Healthcare,962.0,37384039.0,0,0.0,5000020.34,,,BH
07683927,Brims Construction,195.0,64427245.0,0,0.0,,,,BH
07685744,TP & Munch Ltd,165.0,0.0,0,0.0,40000000.0,,,BH
07687397,Recruit for Spouses,40.0,,0,0.0,,,,BH
07688822,Illusion Design and Construct Limited,55.0,,0,0.0,,,,BH
07689965,Tardis Environmental UK (Holdings) Limited,180.0,34348081.0,0,0.0,,,,BH
07692140,Ad Super Ltd,47.0,639543.0,0,0.0,,,,BH
07694201,Eboracum,125.0,,0,0.0,,,,BH
07695297,Staines Trailers,22.0,,0,0.0,,,,BH
07696411,Brickhouse Social Ltd,30.0,,0,0.0,,,,BH
07697352,Kangaroo Pouch,82.0,,0,0.0,,,,BH
07701634,Steelmen RUGBY Limited,37.0,,0,0.0,,,,BH
07704832,Mason Street Furniture,217.0,36900169.0,0,0.0,,,,BH
07705235,Absolute Care South West,32.0,,0,0.0,,,,BH
07705420,Urban Foresight,45.0,,1,597930.0,,,,BH
07706056,Joma Jewellery,249.0,17306159.0,1,0.0,,,,BH
07706155,Griffin,37.0,27148850.0,0,0.0,63025054.36,,,BH
07706156,Allica Bank,750.0,418200000.0,0,0.0,444608474.6,,,BH
07706806,Century Recruitment,27.0,,0,0.0,,,,BH
07707155,Carey London,22.0,96568363.0,0,0.0,,,,BH
07707604,Procare,125.0,,0,0.0,,,,BH
07708894,Clarilis,64.0,,0,0.0,10892177.0,,,BH
07709704,Rhodium,193.0,14399914.0,0,0.0,589999.94,,,BH
07713285,Lloyd Baker,74.0,11359051.0,0,0.0,,,,BH
07715034,GSC Grays,132.0,,0,0.0,,,,BH
07715786,Ace Care4U,162.0,,0,0.0,,,,BH
07717019,Betfred,9622.0,1458457000.0,0,0.0,,,,BH
07718262,Pi Partnership Group,6.0,,1,0.0,,,,BH
07719775,Hygiene Improvement Solutions,63.0,,0,0.0,,,,BH
07720263,Mattressman,101.0,31366831.0,0,0.0,,,,BH
07720476,Bespoke Care at Home,1.0,,1,0.0,,,,BH
07720934,Cadog Homecare,159.0,,0,0.0,,,,BH
07721007,American Fizz,42.0,14743045.0,0,0.0,,,,BH
07723016,Maria Care Limited,52.0,1256830.0,1,0.0,,,,BH
07723683,B & A Quilting,97.0,18465798.0,0,0.0,,,,BH
07723962,Ashvin Metals,29.0,103119829.0,0,0.0,,,,BH
07724897,Amber Healthcare Services,48.0,,0,0.0,,,,BH
07724908,Wildflower Turf Ltd,30.0,,1,0.0,,,,BH
07725451,Huma,337.0,30074000.0,0,59391.0,250744128.1,,,BH
07725512,Nephos Technologies,74.0,24652819.0,0,0.0,,,,BH
07726470,Digital Works Group,19.0,,0,0.0,,,,BH
07727831,Barleylands,72.0,5463348.0,0,0.0,,,,BH
07728455,Subrosa Group,2.0,,0,0.0,,,,BH
07728519,Expat Explore Travel,28.0,26541212.0,0,0.0,,,,BH
07729336,RealCare+,64.0,,1,0.0,,,,BH
07730131,Sunnymeade Quality Care Ltd.,50.0,,1,0.0,,,,BH
07732945,Holt Family (Holdings),255.0,15019848.0,0,0.0,,,,BH
07733828,Excell Supply,606.0,13298010.0,1,0.0,,,,BH
07735415,TSW Training,6.0,,0,0.0,,,,BH
07736107,Ashfield Cleaning Ltd,19.0,,1,0.0,,,,BH
07736812,Caffe Amore Limited,46.0,,0,0.0,,,,BH
07739552,Greenhalgh Kerr Solicitors Limited,47.0,,0,0.0,,,,BH
07744888,Ph Activeed Ltd,85.0,,0,0.0,,,,BH
07745000,CField Construction,62.0,119248585.0,0,0.0,,,,BH
07746541,The Fun Factor,25.0,,1,0.0,,,,BH
07746863,HDS Securities,128.0,2600413.0,0,0.0,,,,BH
07747704,GB Tyres (UK),99.0,62747650.0,0,0.0,,,,BH
07749632,OpenRent,50.0,17543312.0,0,0.0,20399770.17,,,BH
07750015,GO Action Forest,56.0,,0,0.0,,,,BH
07750099,ABT,59.0,9259910.0,0,0.0,,,,BH
07750231,Coreley,90.0,,1,0.0,,,,BH
07750384,Choices Care,151.0,,0,0.0,,,,BH
07752185,Yorkshire Senior Care,104.0,,0,0.0,,,,BH
07752291,P K Cleaning and Security Limited,40.0,,0,0.0,,,,BH
07754249,Prometheus Group,36.0,,0,0.0,,,,BH
07756205,Harrisons Engineering,124.0,15074634.0,1,0.0,,,,BH
07756208,Explorers Nurseries Limited,34.0,,1,0.0,,,,BH
07759655,Field International,289.0,28442776.0,0,0.0,,,,BH
07764918,Stemcor London Limited,24.0,137670622.0,0,0.0,,,,BH
07765916,Inspirations,102.0,,0,0.0,,,,BH
07768390,NET Recruit,15.0,1447939.0,0,0.0,,,,BH
07768526,Camellia Trading,53.0,,0,0.0,,,,BH
07768823,Charltons,1197.0,98097986.0,1,78552.0,,,,BH
07768935,KB Transport Solutions,47.0,,0,0.0,,,,BH
07769260,Brewhouse and Kitchen,343.0,16294681.0,0,0.0,34966426.85,,,BH
07770320,Nu-Look,54.0,,0,0.0,,,,BH
07773224,Information Tech Consultants,118.0,,0,0.0,,,,BH
07773572,HS Health Group,54.0,,0,0.0,,,,BH
07774443,Direct Care Tameside,65.0,2307149.0,0,0.0,,,,BH
07775284,Urban Design & Developments,1.0,,0,0.0,82980.0,,,BH
07776489,Street Life Limited,70.0,,0,0.0,,,,BH
07779517,Robert Lewis & Redbond Accountants (UK) Limited,26.0,,0,0.0,,,,BH
07779980,Belstone Management Services,194.0,,0,0.0,,,,BH
07780757,Stone Security,15.0,,0,0.0,,,,BH
07780952,Aitch Group,25.0,19031058.0,0,0.0,,,,BH
07782652,FAM Commercials,48.0,,0,0.0,,,,BH
07783542,Westcountry Dental & Implant Centre,157.0,18862851.0,0,0.0,,,,BH
07783891,Airmec Essential Services,,,1,0.0,404993.56,,,BH
07783991,Greenzest,313.0,,0,0.0,,,,BH
07784141,St Paul Hotel Limited,47.0,,0,0.0,,,,BH
07785548,GTD Painting & Property Maintenance Limited,30.0,,1,0.0,,,,BH
07785957,TFC Holdings,177.0,49668758.0,0,0.0,,,,BH
07786626,New Horizon Care Home Ltd,78.0,,1,0.0,,,,BH
07786718,SharpCloud,30.0,,0,0.0,6999973.62,,,BH
07786822,Whitby Wood,91.0,9967645.0,0,0.0,,,,BH
07787278,Astrid & Miyu,384.0,39958664.0,1,0.0,1858075.83,,,BH
07788926,Serendipity Healthcare,2.0,,1,0.0,17569.32,,,BH
07790209,Assistive Technology and Training,34.0,,0,0.0,,,,BH
07791126,Mobility Giant,59.0,,0,0.0,149985.0,,,BH
07791197,Poq,33.0,7875000.0,0,0.0,19437728.48,,,BH
07791984,LHP Accountants,87.0,,0,0.0,150000.0,,,BH
07792361,Newton Industrial Consultants Holdings Limited,419.0,0.0,0,0.0,5277143.8,,,BH
07792895,Swancar Farm Country House Limited,36.0,,0,0.0,,,,BH
07793890,Airport Logistical Solutions Limited,131.0,,0,0.0,,,,BH
07793892,HCB Solicitors,278.0,21426604.0,0,0.0,,,,BH
07794603,Aston Children's Care,64.0,,0,0.0,,,,BH
07795214,Broughton Transport Solutions,106.0,17428132.0,0,0.0,,,,BH
07795268,Be At One,338.0,0.0,0,0.0,28000000.0,,,BH
07795892,MadiganGill,233.0,84108804.0,0,0.0,,,,BH
07797028,Apperio,16.0,,0,0.0,18382047.94,,,BH
07797243,TecQuipment,83.0,8965493.0,0,0.0,,,,BH
07798782,Catton Hospitality,50.0,4286000.0,0,0.0,4199898.64,,,BH
07798925,iwoca,432.0,234160000.0,0,0.0,64710624.33,,,BH
07800291,Platinum Retail,5.0,182059975.0,0,0.0,,,,BH
07800505,Healthcare & Locum Recruitment,160.0,,0,0.0,,,,BH
07800816,Laser Wire Solutions,54.0,9603490.0,0,69870.0,652540.0,,,BH
07801709,Brouge,23.0,,0,0.0,,,,BH
07802447,G&J Shuttleworth,50.0,,0,0.0,,,,BH
07802733,Forget Me Not Caring,140.0,,1,0.0,,,,BH
07805942,Smithcorp,138.0,39281324.0,0,0.0,,,,BH
07806854,Barry's Bootcamp Ltd,182.0,15899654.0,0,0.0,,,,BH
07807506,Bluestones Investment Group,354.0,128906411.0,0,0.0,,,,BH
07807901,Maxxia,14.0,13539608.0,0,0.0,,,,BH
07809647,Society Café,74.0,,1,0.0,,,,BH
07809767,Thorn Baker Group,85.0,41823789.0,0,0.0,,,,BH
07809769,Saint Vincent Holdings,274.0,64771000.0,0,0.0,,,,BH
07810519,OOPS!,65.0,11320034.0,0,0.0,,,,BH
07812420,Platned,38.0,2713411.0,0,0.0,,,,BH
07813062,Reflex Vehicle Hire Limited,147.0,56059631.0,0,0.0,7632919.2,,,BH
07813290,Quackers Day Nursery,109.0,,0,0.0,,,,BH
07813559,Churchdown DAY Nursery Ltd,41.0,,1,0.0,,,,BH
07814678,Don Construction Products,887.0,125158187.0,0,0.0,,,,BH
07819299,Fusion Fostering,83.0,14264451.0,0,0.0,,,,BH
07821247,Akaba Social UK,38.0,527884.0,0,0.0,,,,BH
07821441,TBL Fire Protection,75.0,,0,0.0,,,,BH
07821814,Vestbrown (Newco) Limited,79.0,19055591.0,1,0.0,,,,BH
07822861,Acclaim Logistics,5.0,0.0,1,0.0,,,,BH
07829948,Lola's Cupcakes,412.0,26734847.0,0,0.0,125074.29,,,BH
07830600,GAK Enterprises,39.0,,0,0.0,,,,BH
07831245,beryl,143.0,12301835.0,1,190313.0,22239687.51,,,BH
07831511,Crowdfunder,47.0,0.0,1,0.0,6022766.52,,,BH
07835217,Guardian Angel Carers,140.0,,1,0.0,,,,BH
07835564,Optima UK,136.0,,1,0.0,150000.0,,,BH
07835801,K J Ryan,147.0,11228335.0,0,5000.0,1100000.0,,,BH
07836562,SumUp,75.0,174587087.0,0,0.0,770576362.0,,,BH
07837050,Individual Support Solutions,121.0,,1,0.0,,,,BH
07837695,V & C (SW),68.0,,0,0.0,34999.85,,,BH
07838526,Wensum Valley Hotel Golf & Country CLUB Limited,102.0,5650508.0,0,0.0,,,,BH
07838744,Elephant Coffee,54.0,,1,0.0,,,,BH
07838783,Exposure Ninja,58.0,,0,0.0,,,,BH
07838793,Grace Live In Carers,210.0,6775541.0,1,0.0,,,,BH
07839003,Made2Measure,2.0,0.0,0,0.0,,,,BH
07839423,Intelligent Insurance,34.0,4020647.0,0,0.0,789998.83,,,BH
07840106,Care Service 24,74.0,,0,0.0,,,,BH
07840950,Tropic Skincare,286.0,68010406.0,1,0.0,200000.0,,,BH
07841374,Saffron Catering,81.0,,1,0.0,,,,BH
07842188,Baltzersens Ltd,59.0,,0,0.0,,,,BH
07842730,Eagle & Child ( Auckley) Limited,31.0,,0,0.0,,,,BH
07842885,Barton Hall Hotel & Spa,67.0,,0,0.0,,,,BH
07843058,The Royal Oak,1.0,,0,0.0,,,,BH
07844804,Knight Cleaning Services,27.0,,0,0.0,,,,BH
07845324,Watts Farms,366.0,49603323.0,0,0.0,,,,BH
07846991,Zero Trace Procurement,108.0,,0,0.0,,,,BH
07847192,Kare Plus,257.0,6598455.0,0,0.0,910000.0,,,BH
07848135,Adams and Green Limited,26.0,54942843.0,0,0.0,,,,BH
07849908,A.N.D. Textiles,25.0,,1,0.0,,,,BH
07850256,The Angel Country Lodge Limited,39.0,,0,0.0,,,,BH
07851042,Little Dots Daycare,67.0,,1,0.0,10000.0,,,BH
07851476,Need-A-Cab Taxis,18.0,,0,0.0,,,,BH
07851877,Good Time Childcare Limited,53.0,,1,0.0,,,,BH
07852687,Ezbob,48.0,7282996.0,0,0.0,45144425.41,,,BH
07854670,City Group Managed Services Ltd,107.0,,1,0.0,,,,BH
07855692,CellPoint Digital,162.0,4094438.0,0,0.0,75620858.03,,,BH
07856398,Morgans of Usk,129.0,55655462.0,0,0.0,,,,BH
07857990,House Buyer Bureau,17.0,66809852.0,0,0.0,99991.36,,,BH
07859038,Bespoke 4 Business Marketing Ltd.,38.0,,0,0.0,,,,BH
07859521,Mmeds Care Ltd,51.0,,1,0.0,,,,BH
07860087,Thornbury Castle,67.0,3571259.0,0,0.0,,,,BH
07860179,LFH (Moonfleet Manor) Limited,84.0,4021385.0,0,0.0,,,,BH
07860375,The Natural Travel Collection,49.0,22232740.0,1,0.0,175000.0,,,BH
07861358,Print Clever,59.0,,0,0.0,,,,BH
07861474,INCOPRO,36.0,16559449.0,0,0.0,19206950.87,,,BH
07862638,OMG How Cheap,45.0,16817936.0,0,0.0,,,,BH
07866677,Pear Tree Restaurants Limited,42.0,,0,0.0,,,,BH
07867043,Communicate Technology,55.0,6696870.0,0,0.0,4621428.66,,,BH
07867629,Brand Machine Group,106.0,66978687.0,0,0.0,,,,BH
