Companynumber,Companyname,Latitude,Longitude,Sector,cluster,Region
04180882,Wenlock Spring Water Limited,52.463803,-2.837618,Wholesale and retail,0,The Marches
04188417,KC Autos,53.192398,-2.485175,Wholesale and retail,0,Cheshire and Warrington
04190638,Richardson Healthcare,51.640817,-0.313039,Wholesale and retail,23,London
04199868,Ale & Beer Supplies Ltd,53.447614,-2.719157,Wholesale and retail,25,Greater Manchester CA
04201267,Root One Limited,51.615235,-1.15317,Wholesale and retail,0,Oxfordshire
04206852,Esprit Group UK Limited,52.51555,-1.990313,Wholesale and retail,17,West Midlands CA
04213892,Ron Smith Recycling,51.460144,-0.397933,Wholesale and retail,23,London
04221631,GV Group,51.481879,-0.127218,Wholesale and retail,23,London
04223019,Verona,53.798643,-1.427937,Wholesale and retail,20,West Yorkshire CA
04231454,Lloyd and Jones,53.444417,-3.002004,Wholesale and retail,24,Liverpool City Region CA
04232998,Remarkable Commerce,53.070831,-1.256262,Wholesale and retail,18,East Midlands CCA
04233269,The Casey Group,53.640003,-2.14377,Wholesale and retail,0,Greater Manchester CA
04234830,Interhaul,51.573656,-3.288968,Wholesale and retail,9,Wales
04240438,Spa Landscaping,53.370866,-1.368493,Wholesale and retail,19,South Yorkshire CA
04241161,bet365,53.025084,-2.197876,Wholesale and retail,14,Stoke-on-Trent and Staffordshire
04261649,The Lettuce Company,52.170888,-1.758261,Wholesale and retail,0,Warwickshire
04262056,Ponthir Group,51.619842,-2.960253,Wholesale and retail,9,Wales
04268921,Northgate Restaurants Ltd,52.504654,-2.178757,Wholesale and retail,17,West Midlands CA
04272959,Plant Designs,51.520319,-0.106239,Wholesale and retail,23,London
04273743,Chesterfield F.C.,53.253605,-1.425033,Wholesale and retail,0,East Midlands CCA
04274507,Ascot Racecourse,51.411363,-0.68339,Wholesale and retail,0,Thames Valley Berkshire
04279813,Vintage Travel Limited,52.311596,0.064667,Wholesale and retail,0,Cambridgeshire and Peterborough
04279974,Cityglen Pub Co,51.466119,-0.05998,Wholesale and retail,23,London
04287333,KPM Group,51.294908,0.323499,Wholesale and retail,0,Kent
04288009,Willows Activity Farm,51.725592,-0.268866,Wholesale and retail,23,London
04289287,LAR Traffic Services,51.89995,0.019373,Wholesale and retail,0,Hertfordshire
04300744,Dunmow Group,51.778564,0.489531,Wholesale and retail,0,Essex
04313155,Goldchem Pharmacy,50.786768,-1.075307,Wholesale and retail,35,Hampshire area
04313788,Jardak Hygeine,51.513832,-0.102113,Wholesale and retail,23,London
04318171,Isle of Wight Distribution,50.672064,-1.267706,Wholesale and retail,0,Solent
04320811,Alan Skuse Car Parts,50.363354,-4.118991,Wholesale and retail,31,Devon
04325478,Inn Express,52.216423,-1.823061,Wholesale and retail,0,Warwickshire
04339397,CMG,52.08103,-0.747322,Wholesale and retail,0,South East Midlands
04339538,Andrews Pharmacy,53.268481,-2.153012,Wholesale and retail,0,Cheshire and Warrington
04341532,Reflex,53.130075,-1.216411,Wholesale and retail,18,East Midlands CCA
04343319,Trailfinders,51.500005,-0.197017,Wholesale and retail,23,London
04344983,Cycle Solutions,51.645471,-3.991013,Wholesale and retail,0,Wales
04349805,British Garden Centres,53.549861,-0.464594,Wholesale and retail,0,Greater Lincolnshire
04350445,Meon Travel,51.003905,-0.935298,Wholesale and retail,0,Hampshire area
04351315,Purple Moose Brewery Ltd,52.927952,-4.129605,Wholesale and retail,0,Wales
04357801,Atlas of London,51.737259,-0.213921,Wholesale and retail,23,London
04358738,Mrs Dowsons Farm Park,53.787996,-2.523064,Wholesale and retail,21,Lancashire
04362544,Olivers,51.783252,0.638642,Wholesale and retail,0,Essex
04368234,Groupia Ltd,51.405615,-2.317756,Wholesale and retail,34,West of England CA
04380010,Premier Steel Stockholding,53.770249,-2.548347,Wholesale and retail,21,Lancashire
04384608,BettaVeg,53.47151,-2.176296,Wholesale and retail,25,Greater Manchester CA
04385487,Rainham Steel,51.514289,0.181797,Wholesale and retail,23,London
04387003,Mitchell Potatoes,52.339566,-1.366684,Wholesale and retail,0,Warwickshire
04394106,Valli Forecourts,53.821895,-1.511366,Wholesale and retail,20,West Yorkshire CA
04398503,David Musson Fencing Limited,52.80432,-0.957325,Wholesale and retail,0,Leicester and Leicestershire
04398850,Premier Fruits,51.478111,-0.135653,Wholesale and retail,23,London
04401619,I.A.Harris & Son Ltd,51.478111,-0.135653,Wholesale and retail,23,London
04409477,Walls Truck Services,51.570769,-3.000688,Wholesale and retail,9,Wales
04412845,Lazy Oaf,51.537684,-0.091286,Wholesale and retail,23,London
04412871,Alpine Works,51.349265,-0.248878,Wholesale and retail,23,London
04413136,Jason Bruges Studio,51.537505,-0.059006,Wholesale and retail,23,London
04423982,Lo's Pharmacy,53.504464,-1.325533,Wholesale and retail,0,South Yorkshire CA
04424134,Hough Green Garage Limited,53.350509,-2.769547,Wholesale and retail,0,Liverpool City Region CA
04424536,Phase Electrical Distributors,50.788739,0.296691,Wholesale and retail,0,East Sussex
04428116,Monica Vinader,51.510559,-0.118894,Wholesale and retail,23,London
04437211,Delifresh,53.74398,-1.731502,Wholesale and retail,20,West Yorkshire CA
04442693,Circle Leasing,53.587143,-2.323322,Wholesale and retail,25,Greater Manchester CA
04444261,More2,53.460456,-2.290611,Wholesale and retail,25,Greater Manchester CA
04449293,Abelson Sports,51.491846,-0.261745,Wholesale and retail,23,London
04449971,Camps International,50.859593,-1.783839,Wholesale and retail,11,Dorset
04452665,Harry Ramsden’s Group,51.2403,-0.206672,Wholesale and retail,0,Coast to Capital
04452887,Metals 4U,53.936632,-1.378331,Wholesale and retail,0,West Yorkshire CA
04453971,Springvale Leisure,52.97687,-1.319933,Wholesale and retail,18,East Midlands CCA
04455141,Richard Sanders,52.410353,-0.731463,Wholesale and retail,13,South East Midlands
04461901,Bristol Brewing Company Limited,51.442219,-2.614308,Wholesale and retail,34,West of England CA
04462474,TShirt Studio,51.597088,-1.777294,Wholesale and retail,0,Swindon and Wiltshire
04463357,Cablelynx,52.279417,-0.875778,Wholesale and retail,13,South East Midlands
04463433,Mark's Electrical,52.663615,-1.173821,Wholesale and retail,15,Leicester and Leicestershire
04476687,Photocentric,52.573578,-0.207569,Wholesale and retail,0,Cambridgeshire and Peterborough
04477211,Birchwood Group,50.788866,0.304345,Wholesale and retail,0,East Sussex
04478131,Zone Contractors,52.52717,-1.843413,Wholesale and retail,17,West Midlands CA
04489650,Auto 100,53.122406,-1.309079,Wholesale and retail,18,East Midlands CCA
04490890,Tout's,51.33981,-2.781883,Wholesale and retail,0,West of England CA
04496040,HS Trade Windows,52.959922,-0.737259,Wholesale and retail,0,Greater Lincolnshire
04498422,Express & Global,50.860833,0.248746,Wholesale and retail,0,East Sussex
04498708,Wild Frontiers Adventure Travel,51.522817,-0.102748,Wholesale and retail,23,London
04503396,Formula First Tyre-Exhaust & Auto Centre Limited,51.332144,-2.955794,Wholesale and retail,0,West of England CA
04504937,Agrofertrans,51.407762,0.018417,Wholesale and retail,23,London
04510707,JMW Vicary Pharmacy,51.777813,-0.921761,Wholesale and retail,0,Buckinghamshire
04511910,Interiors With Art,51.493303,-0.220994,Wholesale and retail,23,London
04512575,Seasalt,50.14843,-5.092932,Wholesale and retail,0,Cornwall and Isles of Scilly
04513462,A.C. Entertainment Technologies,51.630043,-0.796639,Wholesale and retail,23,London
04518857,Five Houses,54.468831,-1.319815,Wholesale and retail,32,Tees Valley CA
04519389,tsp fulfilment,54.95736,-1.565366,Wholesale and retail,6,North East CA
04533268,Hodgehill Garden Centre,52.393826,-2.21061,Wholesale and retail,0,Worcestershire
04534724,Apricot,51.51909,-0.088647,Wholesale and retail,23,London
04536293,Vision Commercial Kitchens,53.583856,-2.228981,Wholesale and retail,25,Greater Manchester CA
04539362,RS Sales & Distribution Limited,51.170548,0.547127,Wholesale and retail,0,Kent
04542000,Wilman Universal Group,53.466642,-2.293319,Wholesale and retail,25,Greater Manchester CA
04542161,Belu,51.521229,-0.109128,Wholesale and retail,23,London
04549398,Ashbrook Roofing,53.178731,-1.61061,Wholesale and retail,0,East Midlands CCA
04552128,P W Gates Distribution,51.789657,-0.166551,Wholesale and retail,23,London
04555028,Proline,53.462857,-2.904592,Wholesale and retail,24,Liverpool City Region CA
04555500,Newton Trailers,52.026483,-0.594489,Wholesale and retail,0,South East Midlands
04557129,Rhymney Brewery,51.775937,-3.094754,Wholesale and retail,0,Wales
04559988,Ashley Plant Hire & Reclamation,53.347494,-2.322677,Wholesale and retail,25,Greater Manchester CA
04561051,Wilmoths,50.906522,-1.389392,Wholesale and retail,35,Hampshire area
04565179,First Choice Fruit & Produce,51.478111,-0.135653,Wholesale and retail,23,London
04567629,Scotts Contract Services,50.816948,-1.059493,Wholesale and retail,35,Hampshire area
04571471,Redpost Equestrian,50.464284,-3.654568,Wholesale and retail,30,Devon
04572719,Edwins Garden Centre,51.29783,-0.573279,Wholesale and retail,0,Surrey
04575555,TalarMade,53.264399,-1.439791,Wholesale and retail,0,East Midlands CCA
04579216,Snugburys,53.09285,-2.56738,Wholesale and retail,0,Cheshire and Warrington
04582070,JTA Travel,52.470932,-1.718806,Wholesale and retail,0,West Midlands CA
04593833,Naturalife Wholefoods,50.884602,-2.794974,Wholesale and retail,0,Somerset
04598533,Hilton Process Solutions,53.686416,-1.833845,Wholesale and retail,20,West Yorkshire CA
04603882,Victoria Recovery,51.54474,-2.433785,Wholesale and retail,34,West of England CA
04608103,The Palfreymans,53.134472,-1.496157,Wholesale and retail,0,East Midlands CCA
04610249,Quickskip Hereford Limited,52.119774,-2.90836,Wholesale and retail,0,The Marches
04611064,COOK,51.342314,0.740293,Wholesale and retail,0,Kent
04614845,ES Broadcast,51.642216,-0.42939,Wholesale and retail,23,London
04616356,Wild Thang,53.440707,-2.996302,Wholesale and retail,24,Liverpool City Region CA
04619660,Stephenson Group,51.060605,-0.333983,Wholesale and retail,0,Coast to Capital
04619794,Tradelink Direct,52.565913,0.092417,Wholesale and retail,0,Cambridgeshire and Peterborough
04622982,Homeleigh Garden Centre,50.648065,-4.349036,Wholesale and retail,0,Cornwall and Isles of Scilly
04623246,Ethos Group,51.511087,-0.088175,Wholesale and retail,23,London
04625134,Ben Burgess,52.612444,1.307846,Wholesale and retail,0,New Anglia
04626564,Warrendale Wagyu,53.94215,-0.718617,Wholesale and retail,0,Hull and East Yorkshire
04627117,Loadhog,53.40369,-1.426909,Wholesale and retail,19,South Yorkshire CA
04633120,ar18,51.531113,-0.485277,Wholesale and retail,23,London
04635359,Dugdale Nutrition,53.879444,-2.369781,Wholesale and retail,0,Lancashire
04639626,S Taylor & Son Limited,54.243305,-0.779117,Wholesale and retail,0,York and North Yorkshire CA
04643500,Pavestone UK Limited,52.046078,-1.785368,Wholesale and retail,0,Gloucestershire
04643666,The Dinosaur Park Tenby,51.686422,-4.752473,Wholesale and retail,0,Wales
04645254,Paul Rhodes Bakery,51.485015,0.001374,Wholesale and retail,23,London
04645838,Event Prop Hire,53.90633,-1.322689,Wholesale and retail,0,West Yorkshire CA
04648712,Hinks Haulage HH Logistics Limited,52.513867,-2.02335,Wholesale and retail,17,West Midlands CA
04654483,Sian Wholesale,51.15548,-0.368449,Wholesale and retail,0,Coast to Capital
04659477,Total Motion Vehicle Management,52.601339,-1.189166,Wholesale and retail,15,Leicester and Leicestershire
04680562,HH Global,51.293396,-0.334165,Wholesale and retail,0,Coast to Capital
04690514,Delivery Direct Logistics,51.01212,-3.091009,Wholesale and retail,0,Somerset
04693623,Chas. Long & Son Aggregates,54.40968,-1.661947,Wholesale and retail,0,York and North Yorkshire CA
04694904,M W Vehicle Contracts Ltd,52.617733,-0.917448,Wholesale and retail,0,Leicester and Leicestershire
04698963,Advantage Travel Partnership,51.528252,-0.090224,Wholesale and retail,23,London
04700747,LUCKY FOODS (UK) Ltd,51.601197,-0.409045,Wholesale and retail,23,London
04701571,Andrews Contractors,51.310572,0.457986,Wholesale and retail,0,Kent
04703503,Minerva,53.698323,-2.461805,Wholesale and retail,21,Lancashire
04704549,Dataquest,51.520895,-0.089624,Wholesale and retail,23,London
04710645,Asiatic Carpets,51.575075,-0.090139,Wholesale and retail,23,London
04710943,Euroloos Limited,51.70099,0.507195,Wholesale and retail,0,Essex
04716633,Fusion,50.257529,-5.046466,Wholesale and retail,0,Cornwall and Isles of Scilly
04717004,Dzine,52.33605,-2.27795,Wholesale and retail,0,Worcestershire
04721969,Swindon Caravan & Motorhome Group,51.570327,-1.88896,Wholesale and retail,0,Swindon and Wiltshire
04722006,Car Benefit Solutions,53.587143,-2.323322,Wholesale and retail,25,Greater Manchester CA
04723144,Extons Foods,53.390611,-2.299261,Wholesale and retail,25,Greater Manchester CA
04726614,Village Ventures Limited,53.382487,-1.427043,Wholesale and retail,19,South Yorkshire CA
04734875,Print and Display,52.936298,-1.165488,Wholesale and retail,18,East Midlands CCA
04739172,Laylocks Garden Centre,52.190897,-2.297845,Wholesale and retail,0,Worcestershire
04741221,Stage Sound Services,51.530799,-3.136886,Wholesale and retail,9,Wales
04745312,Aztek Logistics Limited,51.984685,-0.209727,Wholesale and retail,0,Hertfordshire
04746183,Taylormade Landscape Contractors,52.925069,-1.913802,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
04746694,Morris & Son,53.547347,-1.530437,Wholesale and retail,19,South Yorkshire CA
04746942,Vertigo Films,51.513925,-0.102858,Wholesale and retail,23,London
04752044,Newby Foods,54.292592,-1.448375,Wholesale and retail,0,York and North Yorkshire CA
04756801,Odun Promotions,51.14548,-0.182482,Wholesale and retail,0,Coast to Capital
04756850,3b construction,55.383919,-4.640225,Wholesale and retail,0,Scotland
04758650,Access Bookings,52.685019,-1.82779,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
04758655,N & P Electrical,53.746094,-0.318572,Wholesale and retail,33,Hull and East Yorkshire
04759370,AV Matrix,53.911773,-1.315659,Wholesale and retail,0,West Yorkshire CA
04764681,Savona Food Service,51.825621,-1.301532,Wholesale and retail,0,Oxfordshire
04768926,Ann's Cottage,50.552073,-4.891714,Wholesale and retail,0,Cornwall and Isles of Scilly
04771970,Titanic Brewery,53.045656,-2.189543,Wholesale and retail,14,Stoke-on-Trent and Staffordshire
04773006,Hair of The Dog Limited,51.367529,-0.164283,Wholesale and retail,23,London
04777867,PC Specialist,53.636682,-1.664957,Wholesale and retail,20,West Yorkshire CA
04780414,Tobacco Factory Enterprises,51.442394,-2.613505,Wholesale and retail,34,West of England CA
04781355,In-Excess,51.06119,-1.824425,Wholesale and retail,0,Swindon and Wiltshire
04790678,PHC Parts,51.470765,-2.577819,Wholesale and retail,34,West of England CA
04791094,Rebound Group,51.404389,-1.305634,Wholesale and retail,0,Thames Valley Berkshire
04793661,Cycle Heaven,53.947827,-1.071043,Wholesale and retail,0,York and North Yorkshire CA
04797846,Allscreens Nationwide,52.658546,-1.080092,Wholesale and retail,15,Leicester and Leicestershire
04802283,IH Foods,51.509412,-0.349804,Wholesale and retail,23,London
04802809,Halletts The Bakers Ltd,50.413918,-3.591993,Wholesale and retail,30,Devon
04804725,Balloon One,51.48878,-0.313573,Wholesale and retail,23,London
04805311,Bennetts Car Parts,51.803927,-0.198537,Wholesale and retail,23,London
04805491,Mason Bros Group,52.939169,-0.128156,Wholesale and retail,0,Greater Lincolnshire
04814871,H Walton,53.688509,-0.864556,Wholesale and retail,0,Hull and East Yorkshire
04815119,Beans Coffee Stop,52.48121,-0.468576,Wholesale and retail,0,South East Midlands
04818214,Lawsons Group,51.727921,-0.275018,Wholesale and retail,23,London
04818422,Northwest Rooftech,53.677905,-2.952644,Wholesale and retail,0,Liverpool City Region CA
04820501,New Way International,51.461979,-0.408507,Wholesale and retail,23,London
04820930,Fferyllwyr Llyn CYF,52.888055,-4.418115,Wholesale and retail,0,Wales
04825817,Fun & Fries,52.504654,-2.178757,Wholesale and retail,17,West Midlands CA
04827262,Newport Group,51.460903,-0.301702,Wholesale and retail,23,London
04830363,OPEX Logistics,51.523464,-2.528514,Wholesale and retail,34,West of England CA
04843042,SY Pumps,53.370518,-1.365643,Wholesale and retail,19,South Yorkshire CA
04844360,Burflex (Scaffolding),53.763263,-0.325669,Wholesale and retail,33,Hull and East Yorkshire
04844783,Stonecrest Marble,52.240748,-0.870077,Wholesale and retail,13,South East Midlands
04846034,Dynamic Merchandise,52.765368,-0.868204,Wholesale and retail,0,Leicester and Leicestershire
04857636,Theakston Brewery,54.221923,-1.659723,Wholesale and retail,0,York and North Yorkshire CA
04863078,Sunnyfields Farm,50.904727,-1.48301,Wholesale and retail,35,Hampshire area
04871307,Brisko Metal Resources,51.403398,-0.291958,Wholesale and retail,23,London
04875070,SNSG,52.487834,-1.907556,Wholesale and retail,17,West Midlands CA
04875471,Butterfly Embroidery,52.505437,-2.010337,Wholesale and retail,17,West Midlands CA
04877429,HD Decorating Services,53.723842,-0.425753,Wholesale and retail,33,Hull and East Yorkshire
04885202,Black Tomato,51.525894,-0.085162,Wholesale and retail,23,London
04889650,Clubhouse Golf Limited,53.431249,-2.5192,Wholesale and retail,25,Greater Manchester CA
04890756,M.J. Hickey,55.216519,-1.589363,Wholesale and retail,0,North East CA
04893244,Crux Product Design,51.444124,-2.564519,Wholesale and retail,34,West of England CA
04901098,Cheshire Waste Skip Hire,53.234708,-2.903356,Wholesale and retail,0,Cheshire and Warrington
04904849,Rainworth Skoda,53.12631,-1.151083,Wholesale and retail,18,East Midlands CCA
04910694,Dales Dairies,54.076035,-1.999419,Wholesale and retail,0,York and North Yorkshire CA
04910881,TPP Retail,53.805068,-1.481131,Wholesale and retail,20,West Yorkshire CA
04917198,Victoria Farm & Selby Garden Centre,54.47915,-0.648016,Wholesale and retail,0,York and North Yorkshire CA
04918394,Oxfords Bakery,50.924884,-2.477705,Wholesale and retail,0,Dorset
04920770,The Taylor-Green's Spar,51.58023,-0.335996,Wholesale and retail,23,London
04924121,Gedney,52.82276,0.115744,Wholesale and retail,0,Greater Lincolnshire
04927047,Business Moves Group,51.424288,-0.977463,Wholesale and retail,22,Thames Valley Berkshire
04928819,UK Tool Hire,52.951465,-1.301176,Wholesale and retail,18,East Midlands CCA
04931444,The Lakes Home Centre,54.663191,-3.375375,Wholesale and retail,0,Cumbria
04937639,Fontygary Leisure Park,51.384616,-3.365836,Wholesale and retail,0,Wales
04938668,Engineering Services Bridgend,51.51323,-3.578102,Wholesale and retail,0,Wales
04947316,chesca,51.558418,-0.122228,Wholesale and retail,23,London
04949555,Granger Hertzog Limited,51.53206,-0.266572,Wholesale and retail,23,London
04955471,Clipfine,51.521689,-0.115379,Wholesale and retail,23,London
04968449,Sutton Park Group,52.635314,-1.711298,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
04970483,Fulli's Wholesale,54.949756,-1.62131,Wholesale and retail,6,North East CA
04997141,Ceylon 1 Limited,50.361885,-4.164103,Wholesale and retail,31,Devon
04999927,Whitworth Bros. Ltd.,52.290248,-0.678431,Wholesale and retail,13,South East Midlands
05007490,Edwards Transport,52.844305,-2.476845,Wholesale and retail,0,The Marches
05012885,Pinnacle,52.529391,-1.215829,Wholesale and retail,15,Leicester and Leicestershire
05015923,EV Cargo,51.4963,-0.399058,Wholesale and retail,23,London
05016435,BAM Bamboo Clothing,50.41816,-4.096518,Wholesale and retail,31,Devon
05017166,United Aerospace Ltd,51.691191,-4.925025,Wholesale and retail,0,Wales
05021735,Nuco International,52.434188,-1.604676,Wholesale and retail,16,West Midlands CA
05026845,Bebe Clothing,54.931671,-1.625709,Wholesale and retail,6,North East CA
05028169,BeyondBeach,50.718662,-3.530812,Wholesale and retail,29,Devon
05030776,Treats Holdings Limited,51.498594,-0.272352,Wholesale and retail,23,London
05032664,Fylde Fresh and Fabulous,53.81312,-2.912982,Wholesale and retail,0,Lancashire
05034924,Southwater Event Group,52.672449,-2.442524,Wholesale and retail,0,The Marches
05035069,Lexia Solutions Group,53.77066,-1.544808,Wholesale and retail,20,West Yorkshire CA
05040867,Atkins & Potts,51.401617,-1.308264,Wholesale and retail,0,Thames Valley Berkshire
05042667,Emmiera Group,52.485661,-2.119039,Wholesale and retail,17,West Midlands CA
05042969,County FOODS Limited,50.733311,-1.988903,Wholesale and retail,11,Dorset
05044483,O C Davies & Son Limited,52.102197,-4.609818,Wholesale and retail,0,Wales
05048553,Smith's Equipment Hire,53.777146,-3.035043,Wholesale and retail,0,Lancashire
05049317,Club 3000 Bingo,53.410154,-2.84202,Wholesale and retail,0,Liverpool City Region CA
05058560,Guttercrest,52.863642,-3.043782,Wholesale and retail,0,The Marches
05060094,Unique Window Systems,52.65394,-1.143224,Wholesale and retail,15,Leicester and Leicestershire
05060595,Books 2 Door,52.639324,-1.11416,Wholesale and retail,15,Leicester and Leicestershire
05072498,Solutions Cleaning Services,52.389613,-1.268059,Wholesale and retail,0,Warwickshire
05074428,Norty,55.880162,-3.52488,Wholesale and retail,28,Scotland
05078567,TJM Projects,53.448298,-2.721954,Wholesale and retail,25,Greater Manchester CA
05081433,English Salvage,52.131682,-2.734983,Wholesale and retail,0,The Marches
05082587,JP&S Services,51.555799,-0.317183,Wholesale and retail,23,London
05083402,Go Travel,51.610143,-0.244259,Wholesale and retail,23,London
05083419,JOHN DOE Carpets and Furniture Limited,52.372199,1.128543,Wholesale and retail,0,New Anglia
05087173,Attfield's Farm Shop,52.549982,-1.179168,Wholesale and retail,15,Leicester and Leicestershire
05087285,Danetti,51.415456,-0.78684,Wholesale and retail,0,Thames Valley Berkshire
05087953,Total Aggregates Limited,53.032482,-1.187297,Wholesale and retail,18,East Midlands CCA
05094128,Microtek,53.864363,-1.69354,Wholesale and retail,20,West Yorkshire CA
05103699,Detectamet,53.924001,-0.800219,Wholesale and retail,0,Hull and East Yorkshire
05103858,ITD Global,53.571977,-2.240756,Wholesale and retail,25,Greater Manchester CA
05107061,Wendy Wu Tours,51.498701,-0.079718,Wholesale and retail,23,London
05109086,On Logistics,52.456235,-1.731173,Wholesale and retail,17,West Midlands CA
05117913,Uniform Express,52.058943,-1.329932,Wholesale and retail,0,Oxfordshire
05121851,Logs Direct,54.105485,-2.718704,Wholesale and retail,0,Lancashire
05127611,Asm Cars Limited,51.089039,-0.689217,Wholesale and retail,0,Surrey
05131172,SE Broscombe,53.660062,-1.768442,Wholesale and retail,20,West Yorkshire CA
05143584,Calder Conferences & World of Travel,53.840195,-1.609752,Wholesale and retail,20,West Yorkshire CA
05145025,William Medcalf,51.030687,-0.875972,Wholesale and retail,0,Coast to Capital
05146238,M J Locum Services Limited,52.486051,-1.914878,Wholesale and retail,17,West Midlands CA
05156284,Burdon Pharmacies,54.977798,-1.49187,Wholesale and retail,6,North East CA
05158665,Talasey Group,53.605703,-0.65195,Wholesale and retail,0,Greater Lincolnshire
05159010,Aqualogic,53.398677,-3.022677,Wholesale and retail,24,Liverpool City Region CA
05161212,Keswick Enterprises Group,51.591067,0.044623,Wholesale and retail,23,London
05165232,Exhausts UK Limited,53.374557,-1.393991,Wholesale and retail,19,South Yorkshire CA
05165299,The Stroud Brewery,51.724642,-2.201619,Wholesale and retail,0,Gloucestershire
05167546,Noel Booth & Sons,53.579041,-2.71086,Wholesale and retail,0,Greater Manchester CA
05169232,Heck Foods,54.221066,-1.485936,Wholesale and retail,0,York and North Yorkshire CA
05179959,Access Catering,52.607061,-1.292161,Wholesale and retail,15,Leicester and Leicestershire
05183980,Blue Marine Travel Limited,51.88975,0.185576,Wholesale and retail,0,Essex
05186559,Toughsheet Building Products,53.551127,-2.494434,Wholesale and retail,25,Greater Manchester CA
05188117,H&T Group,51.364057,-0.192549,Wholesale and retail,23,London
05195155,John Pye,52.97568,-1.173292,Wholesale and retail,18,East Midlands CCA
05196811,R S Cockerill,53.973092,-0.977832,Wholesale and retail,0,York and North Yorkshire CA
05208591,Relay Technical Transport,51.513834,-0.506633,Wholesale and retail,23,London
05210103,Royalblue Executive Services,51.432301,-0.443835,Wholesale and retail,23,London
05214695,Employ Recruitment,52.900287,-1.858192,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
05216515,Leekes,51.526434,-3.366515,Wholesale and retail,9,Wales
05230059,Premium Poultry,52.44844,-1.853948,Wholesale and retail,17,West Midlands CA
05234455,MJD Group,51.451421,0.300608,Wholesale and retail,23,London
05236339,Middleton Associates,53.530176,-2.157471,Wholesale and retail,25,Greater Manchester CA
05244126,ASM Auto Recycling,51.744272,-0.999776,Wholesale and retail,0,Oxfordshire
05250141,First Choice Wholesale Foods,52.821264,-1.624166,Wholesale and retail,0,Stoke-on-Trent and Staffordshire
05251224,The Panel Company,51.450953,0.187913,Wholesale and retail,23,London
05256810,Jumbocruiser,51.56703,-2.947367,Wholesale and retail,9,Wales
05258463,The Jungle GYM Play & Party Ltd,53.394218,-2.592103,Wholesale and retail,25,Greater Manchester CA
05261680,Oaktree Motorhomes,52.99732,-1.281663,Wholesale and retail,18,East Midlands CCA
05264188,Todd Doors,51.545059,-0.360196,Wholesale and retail,23,London
05281091,Geos Group Limited,51.53494,-0.901587,Wholesale and retail,0,Oxfordshire
05282321,Lighting Controls Limited,51.215796,-0.798708,Wholesale and retail,0,Surrey
05287160,Curveball Leisure Ltd,51.65783,-3.918426,Wholesale and retail,0,Wales
05287595,Freshasia Foods,51.496327,0.1493,Wholesale and retail,23,London
05297813,Sperr-Inns Ltd,52.519871,-1.558193,Wholesale and retail,0,Warwickshire
05301197,Hart Distribution Limited,54.666367,-2.761776,Wholesale and retail,0,Cumbria
05303063,Solitaire Restaurants,51.545639,-0.05442,Wholesale and retail,23,London
05305480,Harlequin Design,51.523173,-0.100888,Wholesale and retail,23,London
05317259,Youles Motorcycles Limited,53.748333,-2.464068,Wholesale and retail,21,Lancashire
05322333,Clayton Glass,54.875563,-1.749233,Wholesale and retail,6,North East CA
05331152,Walker Logistics,51.475944,-1.552846,Wholesale and retail,0,Thames Valley Berkshire
05333973,A1 Group,51.40589,-0.872578,Wholesale and retail,22,Thames Valley Berkshire
05334548,Skyline Roofing Centres,51.499859,-0.338767,Wholesale and retail,23,London
05336543,Metro Meats Limited,51.641094,-0.032243,Wholesale and retail,23,London
05337698,Mobile Services,52.700269,-1.363907,Wholesale and retail,0,Leicester and Leicestershire
05338229,Hodgson Sealants,53.849525,-0.411284,Wholesale and retail,33,Hull and East Yorkshire
05341335,Motel Rocks,52.21312,-2.171949,Wholesale and retail,0,Worcestershire
05341649,Midland Stone Centre,52.481623,-0.903235,Wholesale and retail,0,Leicester and Leicestershire
05344654,J&K Confectionery,53.537322,-2.792832,Wholesale and retail,0,Lancashire
05349107,Furniture And Choice,53.678464,-1.707937,Wholesale and retail,20,West Yorkshire CA
05349589,Clearview Glaziers,52.558977,-0.263088,Wholesale and retail,0,Cambridgeshire and Peterborough
05351577,Hawth Gymnastics,51.097188,-0.191175,Wholesale and retail,0,Coast to Capital
05353619,Cheadle SKIP Hire Limited,53.393494,-2.167477,Wholesale and retail,25,Greater Manchester CA
05361365,Swift Roofing Contractors,51.276633,0.568392,Wholesale and retail,0,Kent
05362649,Event Furniture Limited,52.590346,-2.009679,Wholesale and retail,17,West Midlands CA
05362804,Revival Solutions Group,51.520724,-2.670366,Wholesale and retail,34,West of England CA
05363083,Clifton Trade Bathrooms,53.581697,-2.37826,Wholesale and retail,25,Greater Manchester CA
05363841,Crossroads Truck and Bus,53.739174,-1.645875,Wholesale and retail,20,West Yorkshire CA
05371320,Sail Croatia,51.431591,-0.553351,Wholesale and retail,23,London
05374112,Manufax,53.412993,-2.144566,Wholesale and retail,25,Greater Manchester CA
05384166,NCF Living,52.52268,-1.700524,Wholesale and retail,0,Warwickshire
05392283,Squerryes,51.276281,0.086792,Wholesale and retail,0,Kent
05393282,DCK,51.630196,0.413077,Wholesale and retail,23,London
05401658,Warren James,53.41186,-2.158869,Wholesale and retail,25,Greater Manchester CA
